时间,热评链接,评论内容,点赞数 
2020-01-31,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,连口罩都没有,551
None,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,请求武汉红十字会直播发物资,None
None,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,恳求中央派督导组接管武汉！！！,None
None,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,医生们不会上班无聊diy垃圾袋剪布条玩谢谢,None
None,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,彻查红十字会！！！！！！严查！给劳资往si里查！！！,None
2020-01-31,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,我不懂为什么捐赠那么多，每天口罩防护服几十万几十万的捐，还是很多医院说物资不足，那捐的物资到底上哪里去了？？物资到底在谁的手中发放？？一个医院拿到的物资就几百几千个？？严重建议捐赠物资的车直接一车一车拉到医院门口去，由医院负责人直接拿走，不要再由他人经手，加紧落实物资发放问题！,276
2020-01-31,https://weibo.cn/comment/hot/Is3TWkJrW?rl=2,武汉协和医院为什么分不到口罩呢？？？,277
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,我不懂为什么捐赠那么多，每天口罩防护服几十万几十万的捐，还是很多医院说物资不足，那捐的物资到底上哪里去了？？物资到底在谁的手中发放？？一个医院拿到的物资就几百几千个？？严重建议捐赠物资的车直接一车一车拉到医院门口去，由医院负责人直接拿走，不要再由他人经手，加紧落实物资发放问题！,2435
None,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,北京人民留下了感动的泪水,None
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,四川在吗！！！！！,760
None,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,支持！好好好 ,None
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,总算蹲到了这个消息！！！,398
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,北京终于醒了！！！！！！,500
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,北京地铁1号线2号线4号线5号线6号线7号线8号线9号线10号线13号线14号线昌平线亦庄线八通线同乘乘客都松了一口气,346
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,豁 北京终于延期了,333
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,成都你看看你看看人家,287
2020-01-31,https://weibo.cn/comment/hot/Is43UuGHT?rl=2,天津该不该拥有姓名？？？,242
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,大家宁愿捐给韩红，也不愿捐红十字会，这是一种怎样的信任危机和悲哀？相关部门好好反省啊！这不是撤哪个人的职的事那么简单！  这次武汉疫情，既看到很多医护人员专家不顾生命，奋勇向前的感动；也有各界纷纷捐款捐物的大爱；也看到了迷一般的让人看不懂的一拨拨操作！,13166
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,如果红十字发放物资开不了直播，那么请各大医院官博做个收物资明细，每天发博，看看收到的每一笔物资都来自哪里，收到多少，红十字最后到底发放了多少。民众会监督到位的，最后我们来核算各方到底收到捐助情况怎样。国家有难我们捐的钱到底用到了哪里，谢谢理解！,6883
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,把物资还给一线医务人员！别天天宣传他们累，要天天向人民汇报下他们吃的要有营养，要注意休息，要有N95口罩，要穿防护服，要戴护目镜！,4237
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,太好了！！！,2464
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,红十字会到底怎么回事，不要让老百姓失望，好吗？,1983
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,湖北红十字会一听是协和医院的，就往外赶人，谁给他们的权利？国家容许的吗？,1263
None,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,半个世界的物资都给足不了武汉几个医院,None
None,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,我们不要看火神山医院直播 我们要看武汉红十字会直播,None
2020-01-31,https://weibo.cn/comment/hot/Is4hb92KY?rl=2,加油💪,351
None,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,红十字,None
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,协和！！！！,9285
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,红十字会,8270
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,先查红十字会,7835
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,把红会和莆田系端了！！！,7211
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,"为人抱薪者,不可使其冻死于风雪",4531
None,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,真的不知道向武汉捐的那么多钱和物资到底去哪儿了？ 知道除了武汉外多少广大民众连最普通的口罩和酒精都买不来吗？ 大家都努力攒着全支援给武汉 然后呢？ 请问红十字会和相关机构怎么落实的呢？,None
2020-01-31,https://weibo.cn/comment/hot/Is4mxkcZY?rl=2,如果红十字发放物资开不了直播，那么烦请各大医院官博做个收物资明细，每天发博，看看收到的每一笔物资都来自哪里，收到多少，红十字最后到底发放了多少。民众会监督到位的，最后我们来核算各方到底收到捐助情况怎样。正好来比比民间机构、各企业、明星粉丝后援会、个人爱心人士以及红十字会谁做得好,3093
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,前阵子就说了，希望让政府直接开一个直播间通道，捐赠直达，你看看捐红十字会就这❓赶紧公布看看钱去哪了！,2289
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,红十字会开直播 红十字会开直播 红十字会开直播红十字会开直播 红十字会开直播 红十字会开直播红十字会开直播 红十字会开直播 红十字会开直播,1812
None,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,TMD！连发热门诊都没有的莆田系医院分到了1.6万个N95口罩，一个不收治病人的疾控中心可以分到6万个口罩，而抗战前在一线的医护人员只能分到3000个普通口罩,None
None,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,万人血书红十字直播发物资！！！！！！！！！,None
None,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,澳门捐口罩 香港要口罩 台湾禁口罩 红十字会发口罩，可真是讽刺,None
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,强烈要求解散湖北红十字会，让韩红接手！现在的湖北红十字会和当初的郭美美有什么区别！连国难钱都贪！,836
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,红十字会理由编好了吗,765
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,:红十字会开直播 红十字会开直播 红十字会开直播红十字会开直播 红十字会开直播 红十字会开直播红十字会开直播 红十字会开直播 红十字会开直播,335
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,我们想看发放物资的直播！,316
2020-01-31,https://weibo.cn/comment/hot/Is23Dz52X?rl=2,又要镇压？民怨沸腾啊，好多事都不敢摆明里说，ZY有苦你就说啊，你还不敢说。,4
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,别建议了 直接强制取消,5643
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,婚啥时候都能结，命只有一条,3301
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,求重点监督武汉红十字会，收了全国捐赠的那么多医疗物资，都调配哪里了，当地医院急需物资，都拿不到，湖北这些政府机构从上到下真是个迷。,2661
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,绝对支持,446
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,感情好哪天都一样，现在特殊时期没办法。,489
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,其实2121年的2月1日意义更好,350
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,都快生了，不办证怎么办准生证啊？！,21
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,致敬所有奋战在一线的医务工作者和科研人员，特殊时期希望大家勤洗手，不聚会，少出门，保护好自己和他人，武汉加油！中国加油！我们一定可以打赢这场仗！,14262
2020-01-31,https://weibo.cn/comment/hot/IrZYRD3tB?rl=2,为什么不能让新人们在2月2日当天先网上提交证件，等疫情结束再去现场确认呢？工作人员辛苦一下，先把新人们的证件保存，结婚证日期保留成2月2日，现场确认时新人带证件原件去，工作人员核实身份信息及证件通过的给发2020年2月2日当天的结婚证.可行吗？,9
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,武汉加油，中国加油，一切都会好的🙏,11955
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,武汉加油，中国加油[加油][加油][加油],10562
None,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,武汉娃朱一龙,None
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,众志成城！共度难关！武汉加油！中国加油💪,9534
None,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,向一线医护人员和所有坚守岗位的人致敬。武汉加油，中国加油，一切都会好起来的,None
None,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,武汉加油,None
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,万众一心，共战疫情,6426
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,带口罩，勤洗手，多通风，不聚集。为自己负责，为他人负责。众志成城，尽快打赢这场战“疫”！武汉加油，中国加油！,5539
2020-01-31,https://weibo.cn/comment/hot/Is03OFRKr?rl=2,武汉加油,4699
2020-01-31,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,“你以为自己很受欢迎么？不要太自信！”,227097
None,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,我们大爷就是这样实实在在的做着基层防护工作！,None
2020-01-31,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,大爷硬核！,51075
None,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,赶紧扭头走吧，没挨一铁锹都是大爷仁义,None
2020-01-31,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,哈哈哈哈大爷好可爱,20068
2020-01-31,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,一是江苏管控好，二是不打招呼，三是带起面罩都是普通人,20094
2020-01-31,https://weibo.cn/comment/hot/Is08j2pWc?rl=2,虽然被挡在外面，但书记肯定开心😁,16897
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,实事求是是治疗一切弊病的良药🙏,850
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,红会怎么样了？协和物资怎么样了？,420
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,怎么还有人在质疑骂中医的？,614
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,黑中医的都是啥b嘛，有些病西医治不好我就是找的老中医去治的，慢慢调理好的,546
None,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,老祖宗留下的东西有时候真的管用 中医加油[加油],None
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,人家说的明明白白中医药预防，是增强免疫力，又不是治疗，一堆人在这上来就对中医口吐芬芳，怎么，中医要你命了？真是恶臭,338
2020-01-31,https://weibo.cn/comment/hot/Is0h0hBW8?rl=2,没有中医药几千年的保驾护航，可能就没有今天的大中华民族。张口就黑中医药的，除了是无知的，就是对中医药有仇恨的。,69
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,必须严惩😡,15964
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,死刑吧骂累了,16621
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,TMD！关到死！,15551
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,还尼玛卖呢,8572
None,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,卖nm呢,None
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,谢谢各位，我爸是武汉公交9路车司机蔡龙华，大年三十晚上开始发热，吃药无效后在武汉中医院拍片就医，打了左氧氟沙星，吃了奥司他韦和莲花清瘟不见好转。今天最高烧到39度8，目前我让他吃了退烧药去睡了。我爸一生勤恳，06年获得市劳动奖章，多次获得先进党员称号，希望各位帮帮他，让我爸能被收治！,4292
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,能毙了他们嘛,2699
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,还敢顶风作案！！！这次没给他们长记性吗！必须严惩,1729
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,希望偷卖野味的和偷吃野味的两家人都埋一个坟里 毕竟上辈子是一家人,1821
2020-01-31,https://weibo.cn/comment/hot/Is0slyHhr?rl=2,是违法成本太低？还是立法不够严。,1299
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,求重点监督武汉红十字会，收了全国捐赠的那么多医疗物资，都调配哪里了，当地医院急需物资，都拿不到，湖北这些政府机构从上到下真是个迷。,1340
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,请求直播红十字发物资。,701
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,湖北省红十字会公布了第一批捐赠物资的使用情况中：N95口罩（医用）共计3.6万个，其中分给武汉仁爱医院1.6万个（即不在这次肺炎疫情的征用名单中，也不是发热门诊定点单位的莆田系医院）。一直在要求物资援助的抗战在一线的协和医院只分配到3000个普通口罩。  ,548
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,只有我一个人觉得花呗应该推迟还款？没上班还有100块钱都还不起了,418
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,请关注一下湖北红十字会的口罩分配，为什么冲在最前边的协和医院只分到3000个？而不接受发热病人的仁爱医院分到16000个？？？ 谜一样的操作,126
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,监督武汉红十字会！！！,233
None,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,这个真的挺详细了，内蒙的大家都看看,None
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,红十字会在干嘛！！！！必须透明！！！！,132
2020-01-31,https://weibo.cn/comment/hot/Is0EImD1M?rl=2,求重点监督武汉红十字会和慈善总会，收了全国捐赠的那么多医疗物资，都调配哪里了，当地医院急需物资，都拿不到，真是看着干着急。湖北这些政府机构从上到下真是个迷。,114
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,能不能像直播建造小汤山医院一样，直播红十字会仓库或工作进展,None
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,韩红对捐款的看法：原来一包方便面都是可以公示的，做不到干净就别怪社会。说得真好,None
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,请求武汉红十字会直播发物资,None
2020-01-31,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,莆田系医院获赠口罩！！,420
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,还以为推迟上班,None
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,请求直播公开红十字会账目仓库或工作进展，给人民一个交代,None
2020-01-31,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,给了香港3千万口罩？？？？？一线医护人员都没得用还向民间求捐赠？？？,208
2020-01-31,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,求求你们延期上班吧，我真的睡不着觉,96
None,https://weibo.cn/comment/hot/Is1mbxu89?rl=2,求北京上班延迟，上海广州安徽河南都继续延后一周了！政府不发通知延迟，企业就要求2.3开工，地铁贴面礼，口罩又买不到,None
2020-01-31,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,给武汉红十字会开个直播!大家都挺想知道他们到底在干什么!,1410
None,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,红十字会公开透明！！！！！,None
None,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,韩红老师对捐款的看法：原来一包方便面都是可以公示的，做不到干净就别怪社会。说得真好,None
None,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,请求直播公开红十字会账目仓库或工作进展，给人民一个交代,None
2020-01-31,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,红十字！！！,279
None,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,现在各种急寻动车，马上四川要求3号返工这两天大量没有口罩的人群聚集在火车站、机场、地铁、公交，不懂这种矛盾做法有什么意义？？,None
2020-01-31,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,拜托，求督促成都推迟复工,3
2020-01-31,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,我最近来大姨妈，浑身没劲，腿脚酸疼，还腹泻，没有发热咳嗽的症状，想问问这是肺炎吗？现在特别慌,1
None,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,凭什么给香港那么多口罩,None
2020-01-31,https://weibo.cn/comment/hot/Is1x9bl59?rl=2,3000万口罩是真的吗？,221
None,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,以前没有严禁吗,None
None,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,以前可以收寄野生动物？,None
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,立法吧，禁止野生动物交易,1792
None,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,立法吧，最严格那种，全国人民都没意见,None
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,立法吧！,1247
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,如果不立法，这个风波过去，该吃还是吃,827
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,千万别再好了伤疤忘了疼。10天前淘宝还有卖的果子狸，蛇，娃娃鱼，和其他野生动物！以后请彻底禁止，立法！我们的民族真的是伤不起了，这次损失数千亿,525
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,人情似纸张张薄，世事如棋局局新。,409
2020-01-31,https://weibo.cn/comment/hot/IrZVnnjEc?rl=2,立法吧，怎么吃的野味就怎么处死，吃猴脑的直接活着砸开脑壳，吃熊掌的把爪子剁了喂熊，怎么变态怎么来，我没意见,156
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,真的，疫区出来能别乱跑了吗？非特么把武汉加油、中国加油升级成全世界加油，想过一些地区根本不具备应对疫情的能力吗？,20838
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,现在这时候不要有怨言！等我们国家病毒没有了，中国在世界上更有地位，中国暂时遇到一点困难，没有事的！加油💪,14917
None,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,“这次肺炎以及黄冈卫健委主任唐志红被免职”告诉我们一个非常深刻的道理，以后干部的选拔一定要专业人员管理专业的领域。如果再拿一群职业官僚来跨行业管理医疗卫生、证监会或者是教育，简直就是为日后发生大灾难时瞎指挥埋下伏笔！,None
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,别贩卖焦虑了，连印度巴基斯坦都出现病例了，这就是国际突发公共卫生事件。当务之急就是往大了说要控制疫情，往小了说我们做好自己。经济什么时候都能拉，命就一次。结束得越快，损失的越小。等这次之后，我一定要好好补过一个好年。大家加油！,3677
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,辛苦外交部了，也希望不要再乱跑了好好待在家里就是对社会做贡献了,2512
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,请红十字会公开透明我们的捐款去向,2444
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,相信国家,1650
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,有的人不要再给国家添乱了 中国加油[加油],1075
2020-01-31,https://weibo.cn/comment/hot/IrYOxzcsI?rl=2,武汉人跑出来干什么？我姐姐家小区27日有武汉回来的人，28号确诊，一家两户全部隔离，两栋全部消毒。27号，你怎么还可以从武汉来广东？？？？？？自私自利，又蠢又坏。草他吗的,707
None,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,想不到有一天我会因为忧国忧民而睡不着觉 ,None
2020-01-31,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,中国加油，还有湖北的红十字会，别忘了,1741
None,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,麻烦wb的某些大v们不要贩卖焦虑了哦 这件事是很严重 对经济有影响 但不至于回到30年前或者50年前的哈 你还是别做梦了 如果我们被封锁不对外出口了 我们经济是困难了 但至少有吃有喝 其他没有太多制造业的国家可能直接饿死 有钱也买不到东西,None
2020-01-31,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,我们一起加油💪努力消灭疫情！,336
None,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,PHEIC也只是警报机制，用以预警其他国家加强防控，发布后有效期为3个月，可根据疫情发展，随时撤销或修改。PHEIC和疫区国完全两码事。不要再说什么疫区国之论了,None
2020-01-31,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,疫情过了可以解除，不要在评论区制造恐慌，好好面对疫情，相信祖国🇨🇳🇨🇳🇨🇳,506
None,https://weibo.cn/comment/hot/IrXF3vkyl?rl=2,请个别人别张口闭口疫区国好吗,None
2020-01-31,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京呢，还他妈让3号上班,6588
2020-01-31,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,这样是对的！！！建议全国！！,5318
2020-01-31,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,全国各地能不能都不早于2.9号,3940
2020-01-31,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京，求求你延迟吧，没有口罩的我好害怕,3175
None,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京呢？河北都延迟了，北京啊,None
2020-01-31,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京一枝独秀？,1497
None,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京今天开班了吧,None
None,https://weibo.cn/comment/hot/IrZ6quXgA?rl=2,北京。天津。求求了,None
None,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,“这次肺炎以及黄冈卫健委主任唐志红被免职”告诉我们一个非常深刻的道理，以后干部的选拔一定要专业人员管理专业的领域。如果再拿一群职业官僚来跨行业管理医疗卫生、证监会或者是教育，简直就是为日后发生大灾难时瞎指挥埋下伏笔！,None
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,国家其他地方还养了多少这样的饭桶啊？,5888
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,这能力还不如我们村的村主任，村主任对全村哪家在什么地方打工，春节是否回家了，哪家孩子在什么地方上学，一清二楚。有两个在武汉上大学的，回家后，就在家隔离。,898
None,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,唐主任可还烫了头 买了五千多的衣服过年呢,None
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,这么多天，终于捏到软柿子了,1195
None,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,谜一样的湖北,None
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,和上海的张文宏医生有了一个质的对比！,799
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,她的衣服跟她一样火了。,670
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,别说黄冈卫健委主任了，就连省委书记才露面，我真心想问问作为一省的省委书记前几天干啥去了，不出来露面 也不第一时间报道。还有武汉市委书记，都是省长和市长在一线。,585
2020-01-31,https://weibo.cn/comment/hot/IrZ929Zwn?rl=2,湖北省整个选人用人都有问题,436
2020-01-31,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,现在人民日报发一个消息，下面就一堆营销号来复制粘贴，更恐怖的是他们带节奏的能力，他们一带节奏，一堆人立马跟上，也是没治了，大家擦亮眼睛，警惕境外势力！,4346
None,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,“这次肺炎以及黄冈卫健委主任唐志红被免职”告诉我们一个非常深刻的道理，以后干部的选拔一定要专业人员管理专业的领域。如果再拿一群职业官僚来跨行业管理医疗卫生、证监会或者是教育，简直就是为日后发生大灾难时瞎指挥埋下伏笔！,None
2020-01-31,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,我要笑死了😂他说中国做得很好，换了其他一个卫生系统弱一点的国家指不定多糟呢。所以，考虑到其他国家可能做不到中国这么强，我们宣布国际公共卫生紧急事件！大意就是这样。。。,1638
2020-01-31,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,多谢科普，祖国加油🙏,657
None,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,关注武汉红十字会！！！！,None
2020-01-31,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,贸易和交通WHO又做不了主，它只能建议，决定权在其他国家自己手上，所以现在的外交任务很重，中国加油！,621
2020-01-31,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,疫区 但是不建议封闭 重点是：不建议 也就是说是否封锁交给各国自己决定 这皮球踢的 下面就看落井下石的多还是利益捆绑的多了 日本和欧洲大部分大概率不会封锁 搞我们他们也会损失惨重 老美家那个神经病就难说了 最先跳出来挑事的大概率是韩国或者某几个东南亚国家 印度说不清楚,384
None,https://weibo.cn/comment/hot/IrZkd8u6t?rl=2,大家都是中国人，为什么世卫组织没有把中国列入疫区国，没有人高兴反而有这么多人在带节奏呢，一直在网络上制造恐慌，难道真把中国列入疫区国就开心了？还是说有人别有用心呢,None
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,喊口号有啥用,7236
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,武汉红十字会，顶我上去,6379
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,转发有用吗,4661
None,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,人民日报可以去采访红十字会吗？可以报道一些具体的事情吗？我真的觉得你快把自己混成了类似于营销号了,None
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,我们加油有什么用？,1180
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,来点实际的吧，武汉人民看到这些很无语,936
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,"现在看到""点亮""这俩字我都怕…",933
2020-01-31,https://weibo.cn/comment/hot/IrZt00RGa?rl=2,别整天搞没用的转发行吗,907
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,吃野味的憨批点亮全国，乱跑的憨批点亮世界。,408
None,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,安徽挺住 我们大家一起挺住加油 相信一定会好起来的,None
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,真的，疫区出来能别尼🐎乱跑了吗？非特么把武汉加油、中国加油升级成给全世界浇油？？？，想过一些地区根本不具备应对疫情的能力吗？艹,85
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,安庆疑似26例？？？？,6
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,真的烦  昨天办公室问老板上班顺延不  老板不说话  然后今天都来上班了  一半人没买到口罩！！！,1
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,安庆疑似的怎么回事,1
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,安庆疑似给个解释？？？？？,1
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,其实，没有对比，就不知道到底上层到底在做什么。别告诉我们你做了什么，只在意你还有什么没做，毕竟你是父母官不是吗？ 1.河北农村喇叭告知的时候，安徽有是初四才开始的 2.几个定点医院在叫防护口罩不够的时候，你打肿脸充胖子捐给武汉。你想过吗？你自己省份没做到位，就是给大家拖后腿 3,1
2020-01-31,https://weibo.cn/comment/hot/IrZxj5W1Z?rl=2,别再乱跑了，数据别再增加了,141
