时间,热评链接,评论内容,点赞数 
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,你们都在发光,98
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,感谢这个时期默默奉献的人们,62
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,向平凡而伟大的你们致敬，一定要保护好自己[加油][加油][加油],44
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,希望对外卖小哥，快递小哥，多一些尊重和理解,45
None,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,致敬平凡而伟大的人们,None
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,平凡又伟大的人❤,20
None,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,我希望普通岗位的普通人，能得到更多理解和尊重；我也希望可以多赚点钱，在武汉生活得更好；最后的最后，等疫情结束，我想回去看我妈。感动到哭,None
2020-02-23,https://weibo.cn/comment/hot/IvxCUhk3R?rl=2,现在疫情还没过去，还不是讲故事的时候,9
2020-02-23,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,英雄们，你们一定要注意轮休啊！！！,45
2020-02-23,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,为人民服务，给您点赞,19
None,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,我为你们骄傲,None
None,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,你们也要注意休息，身体是革命的本钱,None
None,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,辛苦了，但也请注意轮班休息啊,None
None,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,抗击疫情用我必胜，致敬,None
2020-02-23,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,警察，一样是普通人，会忧心、会疲惫、会胆怯，但“使命感”让人一夜蜕变。推动着他们逆流而上的，是入警时为民服务的拳拳初心，是这身警服赋予他们的职责担当；支撑他们坚守火线的，是为民服务的入警初心，更是人性中那种不服输的执念。,8
2020-02-23,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,中国加油！湖北加油！武汉加油！谢谢你们，辛苦啦，要健健康康的,6
None,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,致敬英雄，辛苦了！,None
2020-02-23,https://weibo.cn/comment/hot/IvxFYyALO?rl=2,我们也为你感到骄傲！！❤,5
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,复工以后这种情况会越来越多,444
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,“防火防盗防同事”确实正确。。。。,216
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,既然是密切接触者为什么没被隔离还让其去上班？太大意了吧！,172
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,复工可以，烦请做好隔离。,94
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,北京管太松,98
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,1月30他妈发病了，2月5还回北京，没谁了这世界,112
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,这事儿的责任不在当当，企业是没有能力做到对员工家属调查的，何况2月14之前北京市没要求外地人员来京要做14天隔离。这事儿最大的锅在女子原籍政府！疑似病例的密切接触者是怎么给放出来的？,91
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,复工烦请先隔离14天好嘛,72
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,如果可以不复工，这种情况，员工大多是不愿复工的，但是何原因导致了她去复工的，不应该追溯根源吗？是公司的要求，是她为了不被裁员，是为了能有碗饭吃，那么，错的又是谁呢，是员工吗？还是企业？员工们为之付出的股东们，这种情况却不能想办法保住员工的健康和安全吗？钱和命哪个更重要呢？,61
2020-02-23,https://weibo.cn/comment/hot/IvxOu0MUe?rl=2,是谁说的，非湖北回来的不用十四天隔离的？是不是脑子有水？,46
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,除了医务人员，环卫工等这种永远最低工资永远没人关注的是不是也该涨点工资？,8294
None,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,医闹真的可以判刑,None
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,一定要落到实处呀🙏,1283
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,但是钱买不到所有，请对他们好点,929
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,只希望这次疫情结束后医闹能少点 没别的要求,868
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,想问下一线的定义，我觉得全国上班的医护人员都应该提高一下福利，虽然没有去武汉或者直接参与定点医院这样的地方，但是地区的医生去支援了，那本地的医生相对也增加了劳动，要负担别的病人，而且谁也不知道病人就诊的时候是不是新冠病人，都是从普通医院开始就诊，那这些医院的医务工作者也有危险呀,195
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,节假日加班工资都三倍  医护人员那么早就开始了 每天奋战  给3倍都很应该！！,502
2020-02-23,https://weibo.cn/comment/hot/IvxOWDLr7?rl=2,也提高下我们辅警的工资吧。我们从除夕夜到现在没有休息过一天，连续上班，每天就得睡几个小时。连家都没得回。工资就只有一个月1200块钱。每次最累最苦的工作都是辅警上，到了评奖的时候又都是民警拿。提高工资都是只提高民警的。,510
2020-02-23,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,祝方舱医院早日关门大吉,1616
2020-02-23,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,码到成功！！,298
None,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,真的很贴心,None
None,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,看到了山东的医护人员，你们是最棒的，为你们骄傲！,None
None,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,等疫情过去 一定去武汉看樱花🌸,None
None,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,很暖心，码到成功,None
None,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,看到老家的医生了，你们都是最棒的！要照顾好自己，都要平安归来呀！！,None
2020-02-23,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,不是舱友请不要加，给医患沟通留足交流通道。对我大山东医护人员点赞👍,42
2020-02-23,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,好贴心！！辛苦了。,33
2020-02-23,https://weibo.cn/comment/hot/Ivyld8Hs9?rl=2,祝湖北医院早日冷清，方舱医院早日倒闭！！,28
2020-02-23,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,这一家人都是英雄,675
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,英雄之家,None
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,一家四个孩子都很优秀 这次身为医护人员的妹妹和弟弟都去了 还有一个弟弟驻守边疆 英雄人家,None
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,每次看到杜富国就控制不住自己的情绪,None
2020-02-23,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,这次抗击疫情，全国的医务人员都辛苦了，全国人民也在为抗击疫情默默无闻的奉献着，中华民族在大灾大难面前从不退缩，我们一定能取得最后的胜利，加油中国🇨🇳,101
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,英雄一家人！一定要安全回家啊,None
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,点赞英雄之家，忠义两全，辛苦了，谢谢,None
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,@YF情信: 富国富民富强富家,None
None,https://weibo.cn/comment/hot/Ivz20Dq3X?rl=2,向英雄的一家人致敬！,None
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,经此一疫真的觉得医护人员太伟大了，我爱我的国，我爱我们的战士，我们的医护，你们是真正的英雄！！,96
None,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,致敬所有医护人员,None
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,致敬,27
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,目前处于疫情最关键的时候，我常说，我们都很疲惫，但我们心理防线一定不能垮。当我们穿上这身白大褂，就时刻牢记自己神圣的使命！,29
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,我一直以来觉得医护人员真的很伟大，我爱我的国，我爱我们的战士，我们的医护，你们是真正的英雄！！,26
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,你们也要注意休息,20
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,致敬一线医护人员 希望都能平安归来 疫情结束后多给她们一点福利吧,14
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,感谢你们，保护好自己，平安归来,10
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,致敬医护人员，辛苦了！,9
2020-02-23,https://weibo.cn/comment/hot/IvxqHs8wc?rl=2,感动中国！,6
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,我发现， 自从日韩美意出现疫情后， 批评中国的声音几乎消失了。 因为大家都发现， 即使是日韩美欧这样的发达国家， 也未见得应对比中国好。 反而是中国踩过的坑， 他们都一个个踩下去。 早期对中国各种漫骂， 现在都迅速被打脸了,13873
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,钟老真的很敬业很幸苦,7814
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,不管国外媒体怎么评论，我们中国人知道国家不惜一切，兜底抗击疫情。中国作业国外也抄不了！自己想办法吧,6342
None,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,说实在的 国家已经做了很多他能做的了🙏我们支持就好,None
None,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,钟老让你们动了吗？现在怎么不听话了,None
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,这个教授好帅,562
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,就算不想着为国家做些什么，但是你自个患上疾病，你自己怎么办，家人怎么办，你的天就塌了呀！！保护自己！保护家人！！！,585
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,能不能问问他 关于日媒报道的 病毒源头可能来自美国 他怎么看,510
2020-02-23,https://weibo.cn/comment/hot/Ivu7X8zG9?rl=2,野生动物市场必须彻底关闭,592
None,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,我觉得老爷子是真的热爱中国的，谢谢您,None
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,米卢国足最伟大主教练，感谢您,417
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,是曾带领中国足球冲进世界杯那位…,392
None,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,家里的步步高随身听，还是米卢代言的,None
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,谢谢您，老爷子,120
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,中国足球的圆梦者。,100
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,米卢：“态度决定一切！”,91
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,谢谢老爷子的祝福 祝您身体健康,54
None,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,苍老了许多啊，差点没认出来。唯一一次进世界杯就是他带的吧,None
2020-02-23,https://weibo.cn/comment/hot/Ivr8z6FvG?rl=2,老头儿 长命百岁!,40
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,现在外面已经很多人了，有些还不带口罩,2737
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,可是很多人都放松警惕了。。害,1489
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,别放飞啊，99步都走了，最后一哆嗦，挺住啊,1044
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,都特么说了不要聚集不要聚集，这么不要脸么？不去吃能死？不去玩能死？,750
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,大多数中小工厂不让复工，旅游景点市场商场饭店竟然允许开业，这是本末倒置，分不清孰轻孰重啊,471
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,是政府先放松警惕的好吧,430
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,北京香山,275
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,天天报道好消息，给很多没有自觉性的人一种疫情控制住的假象，导致这群脑袋有包的开始大流量聚集，我们这里赶早集的一大堆人,290
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,明显感觉到大家都松懈了,199
2020-02-23,https://weibo.cn/comment/hot/Ivv2IsJXh?rl=2,让基层政府赶紧行动起来，有些基层领导不是蠢就是坏。,157
None,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,孙副总一直在前线，辛苦了，您老也注意休息呀,None
None,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,要是没有孙春兰副总理和中央督察组的努力与监管，湖北省和武汉市的疫情现在会是什么样子你都不敢去想象！,None
2020-02-23,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,想象一下一个普通的70岁老太太在家里是什么样的安逸生活，所以孙副总理是真的拼了命了,250
2020-02-23,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,有中央在，一定可以挺过去的,173
2020-02-23,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,火车跑得快，全靠车头带。,175
None,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,制度的优越性，几代人的爱国主义教育没白费,None
2020-02-23,https://weibo.cn/comment/hot/Ivv9tsR7a?rl=2,超级骄傲和自豪的！！！制度自信,95
None,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,宅在家里不出门就是最好的防护办法,None
None,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,有...有点帅,None
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,所以那些认为疫情快结束了，不戴口罩，出去排队，逛商场，聚餐的到底是怎么想的？,44
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,酒精具有一定的脂溶性，能破坏由脂质构成的包膜，也能破坏蛋白质及遗传物质。75%效果最好。若浓度太高，酒精在接触病毒时，首先会在病毒的外壳形成一层保护膜，之后酒精就不能继续往里渗透，效果反而差。若浓度太低，也杀不死病毒。用酒精消毒时，可以用棉布擦拭，不能喷洒，遇明火、静电易引起火灾。,32
None,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,在床上刷刷微博也是不错的,None
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,宅在家就好了,13
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,现在还需要我们戴好口罩，再坚守一段时间，不要急着往一块儿凑，更不能对疫情掉以轻心。,7
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,过犹不及，过度消毒反而污染环境，损害自身的呼吸系统。,9
2020-02-23,https://weibo.cn/comment/hot/IvvTXpFxw?rl=2,不出门，少出门，戴口罩是最好的办法。,6
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,该，也不看啥时候还喝茶！,978
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,解封是为了复工，不是为了走亲访友喝喝茶，不要盲目乐观,905
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,那些人真的是不见棺材不落泪吗……,625
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,发现一起查处一起，绝不姑息，绝不手软,294
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,不能松懈啊,189
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,正好和那条“29岁女医生感染肺炎去世”的新闻在一起…… 多么令人心寒啊,173
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,人们开始放松警惕了，门口验体温的也不验了,126
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,生命只有一次为何不珍惜在家吃零食追剧玩游戏它不香吗,86
None,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,必须要追究责任，疫情都还没有过去,None
2020-02-23,https://weibo.cn/comment/hot/Ivx2SChJO?rl=2,就不能呆在家里好好的。不给国家添乱,60
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,那些不配合的人，也不知道脑子想什么,66
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,解封是为了复工，不是为了走亲访友喝喝茶，不要盲目乐观,47
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,疫情知情权是不是也是每个人公民的权利呢,32
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,#勤洗小手多喝水 你是听话小宝贝#让戴口罩你就带，你是防疫小可爱。勤洗小手多喝水，你是听话小宝贝。了不起了不起，奉献就是乖乖滴。众志成城共防疫，中国一定会胜利。,7
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,支持，积极配合是每一位公民的义务,5
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,支持  都要配合,3
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,支持！不配合的是在等死吗,4
2020-02-23,https://weibo.cn/comment/hot/IvxjQifCz?rl=2,积极配合是每一位公民的义务,2
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,商城等相对封闭的空间，真的是危险性比较大的，尤其存在气溶胶传播的可能的前提下。。。。,91
None,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,钟老还没说可以大摇大摆去逛街呢🙏🙏球球你们了,None
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,好久没去过商场了 没有多余的口罩可出门,38
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,做为导购我想说说的这些如同虚设，我能管好我自己，我管不了顾客都是上帝，既然想上班挣钱就得承担风险凭天由命,35
None,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,不是,None
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,不管复工不复工，防护都是首位，为了自己也为了他人。,12
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,还敢逛商场？？？,12
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,复工也没有口罩戴 掩耳盗铃,9
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,带好口罩，勤洗手！,5
2020-02-23,https://weibo.cn/comment/hot/Ivxlmykq9?rl=2,一边讲不要聚众，待在家里，一边开商场，希望大家多多来逛，消费，太分裂了,6
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,复工就是赌。运气好的，没事。运气不好的，感染一片，倒闭。,273
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,共抗疫情,1
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,我已经不想上班了,53
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,零新增不是零风险。解封，是为了复工复产，不是为了走亲访友，不能放松了防控，而是要做到疫情防控与经济发展两不误。切记坚持少出门，戴口罩、勤洗手，不聚餐、不聚集。坚持就是胜利！不要让无数人的努力功亏一篑！,30
None,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,好想上班啊,None
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,天天新闻大力宣传复工复产，交通恢复，景区重开，给大家一种错觉：疫情接近尾声可以解禁。有没有想过会造成什么结果？民生企业复工当然应该！但景区开放什么鬼？是希望大家恢复游玩扎堆？今天北京香山的游览车已经扎堆了！非民生企业也拿着鸡毛当令箭，下周全面恢复办公室办公，有必要吗？作吧就！,19
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,特效药还没有研制出来不建议复工。钱重要还是国家重要。,12
2020-02-22,https://weibo.cn/comment/hot/IvoHp1rIZ?rl=2,点赞👍加油中国🇨🇳,6
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,监狱大规模爆发疫情要警惕，学校一旦开学传染不敢想象,1031
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,错了没关系 及时更新 数据真实就行,576
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,订正了有人骂，不订正又有人骂，咋这么难？？,425
None,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,还是浙江开了个好头，不然你们就瞒吧,None
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,监狱大规模爆发疫情要警惕，学校一旦开学传染不敢想象,231
None,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,狱长变狱友可以实现吗,None
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,@刘旸寰是个圈 这学校一旦出现！,76
2020-02-21,https://weibo.cn/comment/hot/IvdidBbk1?rl=2,人民不怕真实，人民最怕有人在谎报真实。真实的难关我们国人一起过，不真实的难关我们看不着死伤更多。,88
None,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,看到有地方报监狱了，湖北我也默默的爆出来了,None
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,之前没有上报，难道湖北省司法厅长不该引咎辞职？看看山东省的处理吧，司法厅长都被免职了！,9383
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,人在牢中坐，冠从天上来,6706
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,浙江蹲，浙江蹲，浙江蹲完山东蹲。 山东蹲，山东蹲，山东蹲完湖北蹲。 湖北蹲，湖北蹲。。太难了[捂脸],3428
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,病毒：随机抽一个判死刑,3178
None,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,监狱都不安全了,None
None,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,咋突然各地监狱都开始大规模传染了,None
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,浙江：对A！ 山东：4个2，炸！ 湖北（地主）王炸！,1293
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,湖北永远不会让其他省份孤零零，🙃🙃🙃,1112
2020-02-21,https://weibo.cn/comment/hot/IvdJgebT8?rl=2,打牌呢？一个压一个,1054
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,人在牢中坐，冠从天上来,963
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,囚犯：我太难了，万万没想到啊……在隔离中被隔离。,721
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,除了监狱，请不要忘记全国各地尤其是湖北的养老院、孤儿院、福利院、民政救助站的排查和防控！,701
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,你这讲话语气毫无内疚感,2
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,没有死亡病例，感觉很有面子啊！,201
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,什么时候才能听到国家宣布疫情解除，想去学校喝奶茶，吃烤冷面，臭豆腐，铁板土豆，关东煮，麻辣烫，炸鸡腿……一线的医护人员们一定要保护好自己！我们一定会成功！,115
2020-02-21,https://weibo.cn/comment/hot/IvejNpaKd?rl=2,是疫情是天灾。这个是人祸,81
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,在新任省委书记眼皮底下做小动作？胆子也太大了。。。。,6544
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,我理解的是可以核减，但应该在总数上减，不应该在单日新增上,3777
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,我至今没搞明白那个核减是什么玩意儿,2751
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,......所以前两天是把群众当猴耍呢？一会做个数学题一会做个语文题？,1497
None,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,还整这些数据胡弄谁，掩耳盗铃啊啊啊,None
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,并不是不该核减，新增是新增，核减是核减，两者不应该抵消,779
None,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,你上次考试是80分，老师算成了90。这次考试给你减10分回来。你这次考了100，也是90分。看，总数没变呢,None
2020-02-21,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,纠正的及时！如果看不懂为什么不许核减，那么举例说明，假如今天新增5个，小张，小王，小李，小赵，小孙。前一日被误诊的小钱被确认为阴性，所以今天实际新增4个确诊，那么前面的五个人把谁少了？？？这简直是胡来啊！,304
2020-02-22,https://weibo.cn/comment/hot/IveQHgh7C?rl=2,换了新领导确实进步了。。反应速度明显加快了,5
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,日韩呢，别咱们控制住了在反向带过来,5256
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,搞笑吧，境外回来就不用隔离？日韩呢？,4375
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,你们丫的就作北京吧 ,3605
None,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,日本回来呢 韩国回来呢,None
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,日韩到中国一定要隔离！别把我们之前的努力白费了！,941
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,北京的疫情隔离标准，真是让人无语，谁能保证以上人员是绝对没有被感染的,1499
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,还是隔离一下比较好,1199
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,为了复工ing  把北京豁出去了  别打脸就好！#七类返京人群免除隔离14天#,881
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,太不科学了，又不是只有湖北省的人感染，你能保证其他地方绝对安全吗？交通工具绝对安全吗？机场绝对安全吗？？真不明白。。,665
2020-02-21,https://weibo.cn/comment/hot/IvfRgpfXb?rl=2,因工作感染你们不负责！你们又不让所有人隔离！这是想作死老百姓吗！老百姓的提议，能睁眼看看吗！请严格要求返京人员隔离14天！,301
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,杜富国弟弟杜富强在西藏边境哨所服役，这一家兄弟姐妹都是为国奉献！致敬！,1905
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,一家子都是英雄，都是榜样,677
None,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,一家人都好棒啊,None
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,杜富国是谁,2
None,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,英雄一家人,None
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,一家四兄妹，两个军人，一个医生，一个护士,230
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,祝湖北医院早日冷清，方舱医院早日倒闭！,171
2020-02-21,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,祝湖北医院早日冷清，方舱医院早日倒闭！！,97
None,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,看了主持人大赛之后感慨，一门双子两英雄，原来还有一个妹妹,None
None,https://weibo.cn/comment/hot/IvgfP66wW?rl=2,英雄的兄妹,None
2020-02-21,https://weibo.cn/comment/hot/IvgY26E0b?rl=2,白老师说的对,8918
2020-02-21,https://weibo.cn/comment/hot/IvgY26E0b?rl=2,信息公开真的很重要,6943
2020-02-21,https://weibo.cn/comment/hot/IvgY26E0b?rl=2,这一天中日韩在上演三部电影： 监狱风云、钻石公主号、天地神教 ,6027
