 时间,标签（标题),内容,转发数,点赞数,评论数,热评链接

2020-01-28,#四川暂停麻将馆营业#,【#四川暂停麻将馆营业#】#四川暂停麻将馆健身房等营业#四川省应对新型冠状病毒感染的肺炎疫情应急指挥部今天发布第2号公 告，暂停全省聚集性场所营业，全文如下：为加强对新型冠状病毒传染源的筛查和管理，减少疫情传播风险，尽快遏制疫情蔓延扩散，现将有关事项公告如下:一、暂停各类群体性聚集活动。具有交叉感染风险的经营单位，如歌舞娱乐、游戏游艺、互联网上网服务场所、营业性麻将场所和大型儿童游乐设施、健身房、室内游泳场（馆）等暂停营业。暂时禁止群体性聚餐（含农村自办群体性宴席）。广大公众应正确佩戴口罩，自觉将废弃口罩进行毁损并按有害垃圾处置。二、加强村（社区）网格化管理，对可能的传染源要找得到、管得住、服务好。发热病人以及来自疫区人员应积极配合村（社区）的排查检疫工作安排。凡2020年1月10日以来，从武汉等疫区入川的，应自觉居家隔离14天；同时，当地医疗卫生机构做好健康登记工作。即将外出务工人员离开现居住地时，主动到就近医疗卫生机构接受健康检查。三、暂停城市中心城区活畜禽交易及宰杀经营行为，实行活畜禽定点宰杀、集中检疫、白条禽（肉）上市。清空交易场所内活畜禽，并按卫生防疫要求对交易场所、设施设备进行清洗消毒。活禽宰杀设施等要符合动物防疫、卫生等相关要求，实行封闭管理，并与销售区域实行物理隔离。加强对涉畜禽人员相关防控知识宣传和教育，指导其做好健康防护工作。四、疾病预防控制机构开展流行病学调查，不得隐瞒、缓报、谎报或者授意他人隐瞒、缓报、谎报，被调查者故意提供虚假情况的要承担相应责任，确诊或疑似病例应全力配合有关机构落实传染病的调查、样本采集、检测、集中隔离治疗等防控措施。（王永战）,745,17336,1589,https://weibo.cn/comment/hot/IrD8Tip5G?rl=2

2020-01-28,#全国各地约6000人医疗队驰援湖北#,【#全国各地约6000人医疗队驰援湖北#[加油]】截至今晚，全国各地约6000人医疗队支援湖北！万众一心、同舟共济，我们一定会战胜这一次疫情！也请你们一定一定要平安！#武汉加油# ,2227,23195,2702,https://weibo.cn/comment/hot/IrD720QHZ?rl=2

2020-01-28,#武汉市委书记回应歧视湖北人#,【#武汉市委书记回应歧视湖北人#】相信在全国各地对武汉人、湖北人的歧视都是个例，#绝大部分人都会善待湖北人#，因为大家都有可能碰到类似的情况。同时，湖北人也要理解这些防控措施，是为了全国人民、为了全世界。虽然疫情在武汉，但目前已经是全国群防群控的态势，每个人都应该自觉做到自我保护。 http://t.cn/A6PJ4CE7,3714,438213,22426,https://weibo.cn/comment/hot/IrCvWdSVS?rl=2

2020-01-28,#钟南山最新采访#,【#钟南山最新采访#：有信心防止疫情大爆发】1月28日，钟南山院士就新型冠状病毒感染的肺炎疫情接受采访。疫情会不会大爆发，钟南山的回答↓#钟南山哽咽#新华视点的秒拍视频 ,15001,83805,4258,https://weibo.cn/comment/hot/IrCvf3BLb?rl=2

2020-01-28,#数据增长是否意味着疫情扩散加剧#,【#数据增长是否意味着疫情扩散加剧#？官方回应】因为在这之前国家检测权下放到湖北省，样本不需要送到北京，在省疾控中心就能检测，检测能力、速度提高导致确诊人数提高。从24日起，为了早诊断、早治疗，增加了有检测资质的9家医院，检测能力和效率大幅提高。 人民日报的微博视频 ,745,116827,2471,https://weibo.cn/comment/hot/IrCg9g67g?rl=2

2020-01-28,#湖北疫情防控工作发布会#,【正在直播：#湖北疫情防控工作发布会#】今天，湖北省召开新型冠状病毒感染的肺炎疫情防控工作新闻发布会。@人民日报 全程直播，一起关注！ 人民日报的微博视频 . ,6513,309041,17890,https://weibo.cn/comment/hot/IrC7fgZW0?rl=2

2020-01-28,#暂停办理港澳旅游签注#,#暂停办理港澳旅游签注#【#港澳旅游签注停办#】记者从国家移民管理局获悉，根据当前新型冠状病毒感染肺炎疫情防控工作需要，即日起，全国公安机关出入境管理部门暂停受理、审批、签发内地居民赴香港、澳门团队旅游、个人旅游（含深圳“一周一行”）签注，恢复时间将另行发布。对暂停办理期间内地居民持有有效赴港澳地区旅游签注、但未能出行的人员，公安机关出入境管理部门将在赴港澳旅游政策恢复后，根据其本人意愿免费重新办理相同种类和有效期的旅游签注。        国家移民管理局有关负责人表示，鉴于目前港澳地区实施的内地居民入境管理措施，持有有效往来港澳旅游签注的内地居民建议不再安排出行，其他人员如无特殊紧急需要，也合理安排出境时间。（张璁）,326,6350,1045,https://weibo.cn/comment/hot/IrC5v8Xpv?rl=2

2020-01-28,#财政部预拨疫情防控补助44亿元#,【#财政部预拨疫情防控补助44亿元#】1月27日，财政部紧急预拨2020年新型冠状病毒感染的肺炎疫情防控补助资金44亿元，支持各地开展疫情防控相关工作，其中对湖北省增加预拨5亿元。（曲哲涵） ,909,93363,2875,https://weibo.cn/comment/hot/IrBSLzKhg?rl=2

2020-01-28,#发热仍是感染典型症状#,【钟南山：#发热仍是感染典型症状#】钟南山：发热仍是新型冠状病毒感染的典型症状。到目前为止还没有一个完全有针对性的药物，但科研和医学工作者已想了不少解决的办法，再加上现在生命支持技术有了很大提高，#疫情死亡率会再降低#。（新华社） ,4263,141200,5185,https://weibo.cn/comment/hot/IrBwrrSww?rl=2

2020-01-28,#疫情1周或10天左右达到高峰#,【钟南山：#疫情1周或10天左右达到高峰#，不会大规模增加了】疫情什么时候达到高峰，很难绝对地估计。不过应该在一周或者十天左右达到高峰，不会大规模增加了。10到14天是一个很好的隔离观察期，潜伏期过去了，发病的及时治疗，没发病也就没病，所以#不会因春运返程出现大传染#，但排查的措施不能停。（新华社）,39162,828002,31125,https://weibo.cn/comment/hot/IrBtipp41?rl=2

2020-01-28,#内蒙古一民警殉职疫情防控一线#,【走好！#内蒙古一民警殉职疫情防控一线#】26日（大年初二），内蒙古突泉县公安局育文派出所民警何建华主动请缨到人流量较大的突泉县汽车客运站开展工作。下午13时许，何建华同志突感身体不适，被送医抢救，因小脑出血医治无效不幸因公殉职，享年52岁。28日，何建华同志遗体告别仪式举行。@平安内蒙古 ,2023,38007,5906,https://weibo.cn/comment/hot/IrB6OkfWu?rl=2

2020-01-28,#第二批医疗支援队来了#,#第二批医疗支援队来了#【#山东第二批支援队138人飞赴武汉#】28日下午17时，山东省援助湖北省防控新型冠状病毒感染的肺炎疫情第二批医疗队飞赴武汉。第二批队伍共138人，共有医师42人，护理人员93人，主要涉及呼吸、感染性疫病、医院感染管理、急诊、重症医学、护理等6个专业。此前，山东省已组织第一批138名医护人员驰援湖北。#武汉加油#（潘俊强）,1499,60112,3040,https://weibo.cn/comment/hot/IrANoaTJp?rl=2

2020-01-28,#石家庄悬赏举报武汉归来漏登人员#,【#石家庄悬赏举报武汉归来漏登人员#：一人最高奖2000元】1月27日，井陉矿区新型冠状病毒感染肺炎疫情防控指挥部发布了《井陉矿区关于有奖举报来往武汉人员信息的通告》称，为确保该区不发生新型冠状病毒感染肺炎疫情，防范摸排信息漏统漏登，经区新型冠状病毒感染肺炎疫情防控指挥部研究，决定自即日起到疫情结束，实行有奖举报。    举报对象为2020年1月14日后，从武汉回来的人员，去过武汉的人员，和上述两类人员的密切接触者。凡实名举报上述人员者，经核实确属漏统漏登的，每落实一人，奖励第一举报人2000元。    此外，同属石家庄市的鹿泉区也已发布《武汉来鹿泉漏统漏登人员举报奖励办法》：凡实名举报自武汉来鹿泉人员的，经查证核实确属漏统漏登人员，每落实一人，奖励第一举报人人民币1000元。    另外，石家庄正定县也推行“有奖举报”：凡是举报从武汉回乡没有登记的人员，查证核实后县政府直接奖励1000元。（张腾扬）,788,14962,1778,https://weibo.cn/comment/hot/IrAK5nYPQ?rl=2

2020-01-28,#成都第一例治愈病人#,【好消息！#成都第一例治愈病人#将于近日出院】四川大学华西医院院长、医疗救治专家组组长李为民在28日举行的四川疫情防控工作首场新闻发布会上表示，成都第一例治愈病人将于近日出院。同时，广安在1月16日收治的危重病人，27日已从危重转为重型，到27日为止，四川危重病人从3例降为2例。（张文） ,714,10961,853,https://weibo.cn/comment/hot/IrAvPz0pA?rl=2

2020-01-28,#内蒙古139名医护出征武汉 #,【#内蒙古139名医护出征武汉 #】28日下午，内蒙古自治区赴湖北首批医疗队139名医护人员从呼和浩特飞赴武汉。他们来自呼和浩特市、包头市、赤峰市、乌兰察布市的多个医疗机构，将在湖北开展医疗救治工作。疫情当前，向最勇敢的“逆行者”致敬！等你们平安凯旋！（张枨 陈立庚 贺茂杰） ,4783,155462,9776,https://weibo.cn/comment/hot/IrAlr7mN9?rl=2

2020-01-28,#全国卫视减少娱乐性节目#,【#全国卫视减少娱乐性节目#】在国家广电总局统筹下，全国卫视加强疫情防控报道，减少娱乐性节目。湖北、湖南、浙江、安徽、重庆、山东等省级卫视均开设了抗击疫情新闻直播节目和特别报道。湖南、浙江取消了《快乐大本营》《王牌对王牌》《新声请指教》《漫游记》等原定春节期间播出的综艺节目。（新华社）,15314,588474,24728,https://weibo.cn/comment/hot/IrAiym6Vn?rl=2

2020-01-28,#北师大开通疫情心理支持热线#,【转需！#北师大开通疫情心理支持热线#：4001888976】27日，北京师范大学心理学部联合该校学生心理咨询与服务中心，紧急开通心理支持热线和网络辅导服务。适用于急需情绪疏导和心理支持的人群。热线电话均由有丰富经验的咨询师接听，每次30分钟左右。热线电话开放时间为每天6时至24时。转给需要的人！http://t.cn/A6PxqsQc,4993,16039,923,https://weibo.cn/comment/hot/IrzzTk5Tl?rl=2

2020-01-28,#各地村干部大喇叭喊话pk#,【#各地村干部大喇叭喊话pk#！】面对汹涌而至的疫情，温柔、霸气、抒情……各种大喇叭喊话，你pick谁？戳视频↓↓一起提高防范意识！  人民日报的微博视频 ,27847,313492,13282,https://weibo.cn/comment/hot/IryM9h5QN?rl=2

2020-01-28,#人民直播#,【#人民直播#：#卫健委疫情防控发布会#】国家卫健委1月28日举行新闻发布会，介绍新型冠状病毒感染的肺炎疫情防控工作有关情况。@人民日报 全程直播，共同关注↓↓ 人民日报的微博视频 . ,1047,60327,634,https://weibo.cn/comment/hot/Iry985AuU?rl=2

2020-01-28,#吉林累计确诊8例#,【#吉林累计确诊8例#，#吉林新增确诊病例2例#】1月28日，吉林省卫生健康委员会发布了 《吉林省卫生健康委员会关于新型冠状病毒感染的肺炎疫情情况通报》，通报称27日吉林省新增新型冠状病毒感染的肺炎确诊病例2例，其中吉林市1例，公主岭市1例。通报具体内容入下： 1月27日0-24时，吉林省报告新增新型冠状病毒感染的肺炎确诊病例2例，其中吉林市1例，公主岭市1例。 吉林市新增病例，男，57岁，常居深圳，1月19日从深圳坐高铁到天津途径武汉，停车数分钟，22日乘高铁到吉林市。1月27日收入定点医疗机构隔离治疗，初步诊断为普通轻型病例，目前患者病情尚平稳。 公主岭市新增病例，女，50岁，1月17日从湖北省仙桃市乘车到公主岭市，中间在武汉汉口火车站换乘火车。1月27日收入定点医疗机构隔离治疗，初步诊断为普通轻型病例，目前病情稳定。 截至1月27日24时，吉林省累计报告新型冠状病毒感染的肺炎病例8例，其中长春市1例，吉林市3例，松原市2例，四平市1例，公主岭市1例。目前累计追踪到密切接触者184人，均在接受医学观察。,226,4954,1010,https://weibo.cn/comment/hot/IrxIpcw1H?rl=2

2020-01-28,#救治费个人负担部分也将补助#,【好消息：疫情#救治费个人负担部分也将补助#】财政部、国家医保局、国家卫健委联合发出补充通知：对诊疗方案确定的疑似患者（含异地就医患者）发生的医疗费用，在基本医保、大病保险、医疗救助等按规定支付后，个人负担部分由就医地制定财政补助政策并安排资金，实施综合保障，中央财政视情给予适当补助。（新华社）,460,5682,443,https://weibo.cn/comment/hot/IrxjvgpHu?rl=2

2020-01-28,#天津疫情医疗救治总医院#,【#天津疫情医疗救治总医院#】#天津市将启动战时机制#成立疫情医疗救治总医院。由市卫生健康委主要负责人任院长，47家发热门诊定点及相关机构负责人任分院院长，以病区为单位建立500个战斗方阵，组建500个医护战斗小队，实行军事化管理。成立疫情医疗救治总医院 ,200,2816,348,https://weibo.cn/comment/hot/Irx3Wdk9x?rl=2

2020-01-28,#西藏关闭所有旅游景区#,【为做好疫情防控，#西藏关闭所有旅游景区#】根据西藏自治区重大突发公共卫生事件Ⅱ级响应要求，做好旅游景区疫情防控工作，自2020年1月27日起，西藏暂停全区旅游景区接待游客。何时恢复景区开放时间，将另行通知。西藏自治区旅游发展厅要求各市(地)按照属地管理原则，全面落实旅游景区暂停接待游客工作，切实做好游客解释工作，妥善处理游客因故未能参观景区门票退订等各项服务工作。（人民日报记者徐驭尧）,257,11068,535,https://weibo.cn/comment/hot/Irx3e9rNI?rl=2

2020-01-28,#50个抗击疫情好消息#,【继续加油！#50个抗击疫情好消息#】武汉协和医院11名医护人员新型冠状病毒核酸检测转阴；火神山医院开始浇灌首块地坪，临时房已备好；解放军三支援鄂医疗队抵达防疫一线，全面展开救治工作…抗击疫情，这里有50个好消息↓↓↓众志成城，#坚决打赢疫情防控阻击战#！ ,19167,285675,10631,https://weibo.cn/comment/hot/IrubSCDlJ?rl=2

2020-01-27,#医院物资求助清单汇总#,【扩散帮忙！#医院物资求助清单汇总#】医护人员冲在疫情防控阻击战的第一线，他们最需要充足的防护装备！@人民日报 @微公益 联合社会各界等共建“求助信息核实平台”，汇总部分医疗机构紧缺物资的种类、数量以及捐助方式。最近24小时核实的部分医院信息请见微博配图。#抗击新型肺炎我们在行动#！完整内容戳右侧链接>>http://t.cn/A6PtjKgE,7590,18100,2337,https://weibo.cn/comment/hot/IrtglqJXs?rl=2

2020-01-27,#西藏启动二级响应#,【西藏挺住！#西藏启动二级响应#】27日，西藏自治区党委召开常委会会议，决定成立由区党委书记和自治区主席任组长的自治区应对新型冠状病毒感染肺炎疫情工作领导小组。自即日起，全区启动重大突发公共卫生事件Ⅱ级响应。截至目前，西藏自治区尚未发现新型冠状病毒感染肺炎病例。#西藏保持零感染#（人民日报记者邓建胜）,1656,191142,5346,https://weibo.cn/comment/hot/Irt9FrUAe?rl=2

2020-01-27,#海南147名医疗骨干飞抵武汉#,【一定要平安！#海南147名医疗骨干飞抵武汉#】大年初三19时30分，海南航空首架包机HU5375从海南海口起飞，载着来自海南省12家三级医院曾参加过抗击“非典”战役，震后救援的优秀重症科、呼吸科、感染管理等科室骨干147人组成的医疗队紧急驰援武汉。团结一心，战胜疫情！加油，致敬！（人民日报记者黄晓慧）,761,18440,1315,https://weibo.cn/comment/hot/Irt6Ivfe1?rl=2

2020-01-27,#湖北新型肺炎疫情防控工作发布会#,【正在直播：#湖北新型肺炎疫情防控工作发布会#】今天，湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会。@人民日报 带你直击现场，一起关注！ 人民日报的微博视频 . ,6556,365987,32901,https://weibo.cn/comment/hot/IrsGd0qbZ?rl=2

2020-01-27,#抗疫不能成恐鄂#,#抗疫不能成恐鄂#【人民锐评：请#妥善安置500万离汉人员#】“因春节和疫情的因素，有将近500多万人离开了这座城市。”武汉官员透露的这一数字，在舆论场中持续“发酵”，一些人对武汉人乃至湖北人在网上恶言相向、乱贴标签。据大数据分析显示，500万人中相当一部分是春节放假回家或者回乡探亲，还有人是长假出游。可以说，这500多万人里，绝大多数人并非所谓“逃离”，更不意味着“带病”。上千万武汉人、数千万湖北人是同胞，也是这场“战疫”的同袍。该隔离的是病毒，而不是湖北人。携起手来，谋良策，尽本分，不添乱，更不攻讦，我们才能更快打赢这场硬仗。http://t.cn/A6PIxeMV,3429,74610,7119,https://weibo.cn/comment/hot/IrsmUjc8f?rl=2

2020-01-27,#禁止一切形式野生动物交易#,【国家林草局：#禁止一切形式野生动物交易#】27日，国家林业和草原局应对新型冠状病毒感染的疫情防控工作领导小组召开会议。据悉，近期国家林业和草原局会同市场监管总局、农业农村部先后下发紧急通知和公告，宣布在疫情期间实施#最严野生动物管控措施#，全面禁止人工繁殖场所野生动物转运贩卖，禁止一切形式的野生动物交易。（人民日报记者寇江泽）,3500,68470,4604,https://weibo.cn/comment/hot/Irs6j55lm?rl=2

2020-01-27,#免除个人负担政策扩大至疑似病人#,【国家医保局：#免除个人负担政策扩大至疑似病人#】27日，国家医保局全面开展疫情防控再动员、再部署，强调会同财政部将此前针对确诊病人建立的综合保障政策覆盖范围扩大到卫生健康委诊疗指南明确的疑似病人，#免除疑似病人个人负担#。据了解，国家医保局结合全国特别是湖北武汉等地疫情防控形势，全面梳理工作进展，进一步研究加强患者医疗救治费用保障工作，抓实抓细，确保患者决不因费用问题耽误救治。http://t.cn/A6PIICfM,3659,170041,4705,https://weibo.cn/comment/hot/Irs39r3OU?rl=2

2020-01-27,#台湾确诊第5例病例#,【#台湾确诊第5例病例#】台湾地区流行疫情指挥中心27日公布，台湾新增1例新型冠状病毒感染的肺炎确诊病例，目前台湾共确诊5例。据介绍，新确诊的这名患者为台湾中部50多岁女性，2019年10月下旬赴武汉工作，无华南海鲜市场活动史及禽畜接触史，今年1月20日返台，25日出现发烧及肌肉酸痛症状就医。院方随即通报并收治负压隔离病房，经检验于27日确诊。目前该患者病情稳定，医院及相关卫生单位已依循相关处置流程进行疫情调查及接触者追踪等防治工作。据台流行疫情指挥中心统计，26日台湾新增119例严重特殊传染性肺炎通报个案。目前累计通报402名个案，含5名确诊、190名排除、207名隔离检验中。5名确诊个案状况稳定，持续住院隔离。,116,20351,1898,https://weibo.cn/comment/hot/IrrnOlwD4?rl=2

2020-01-27,#中央财政安排603.3亿支持防疫#,【#中央财政安排603.3亿支持防疫#】27日，财政部、国家卫生健康委下达2020年基本公共卫生服务和基层疫情防控补助资金99.5亿元，加上已经提前下达的503.8亿元，今年中央财政安排基本公共卫生服务和基层疫情防控补助资金603.3亿元。2020年新增的补助资金全部落实到乡村和城市社区，主要用于应对新型冠状病毒感染肺炎疫情防控工作，任何地方和部门不得擅自截留、挤占、挪用或改变资金使用用途。,2637,50079,2973,https://weibo.cn/comment/hot/Irrisg9li?rl=2

2020-01-27,#山东叫停野生动物交易展演#,【#山东叫停野生动物交易展演#】27日，山东省人民政府新闻发布会：为严密防控新型冠状病毒引发的肺炎疫情进一步蔓延，山东省宣布叫停与野生动物相关一切交易和展演活动。下令加强野生动物与活禽交易管理。其中野生动物一律禁止交易，一律禁止进入市场；对于野生动物园、人工繁育场所加强疾病监测，暂停其中的野生动物出售、购买和展演活动，对其中的野生动物立即实施封控隔离措施。（中国新闻网）,2653,34966,5518,https://weibo.cn/comment/hot/Irr9dAywz?rl=2

2020-01-27,#山东首例确诊病例已临床治愈#,【又有好消息！#山东首例确诊病例已临床治愈#】记者27日从山东省政府新闻办举行的全省新型冠状病毒感染的肺炎疫情防控工作新闻发布会上获悉，山东省首例确诊病例已经临床治愈，第一次核酸检测呈阴性、28日复查再次阴性后即可出院。根据此前山东省卫生健康委员会发布的信息，患者为37岁男性，武汉人，在日照市工作。因发热等症状，于1月17日在日照市就诊，当晚自行至青岛市就诊。经省、市疾控部门检测，并经中国疾控中心复核，新型冠状病毒核酸检测结果为阳性。1月21日，经国家卫生健康委疫情防控领导小组下设的诊断组专家评估确认，该病例为新型冠状病毒感染的肺炎确诊病例。　　发布会通报，截至1月26日24时，山东省累计报告确诊病例63例。目前追踪到密切接触者1544人，已解除医学观察11人，尚有1533人正在接受医学观察。1例重症病例经规范治疗已经转为轻症病例，确诊病例全部处于轻症病例状态。　　山东省卫生健康委党组书记、主任、省新型冠状病毒感染的肺炎疫情处置工作领导小组办公室主任袭燕说，山东省有29家定点医院收治确诊或疑似病例，有527家医疗机构设置了发热门诊，日均接诊发热病人2万多人次。　　袭燕说，山东省疫情发展有以下特点，一是病例增长速度快，从1月21日出现首例确诊病例，到26日短短6天时间上升到63例，仅26日就增加24例；二是出现了家庭聚集性病例以及二代病例。当前，疫情防控正处于关键期，防输入、防扩散、防恐慌、全力救治，是防治工作的重中之重。（新华社）,787,9620,1269,https://weibo.cn/comment/hot/IrqYaAiW2?rl=2

2020-01-27,#黄冈两人治愈出院#,【好消息！#黄冈两人治愈出院#：其中一人是护士】1月26日，黄冈市卫健委发布疫情数据，两名新型冠状病毒感染的肺炎患者治愈出院。记者了解到，他们一人是黄冈市中心医院神经内二科28岁护士董春风，一人是黄冈51岁女市民贾晓红。董春风回忆说，1月7日，她出现发烧、咳嗽的症状，1月10日，因呼吸困难住院，随后确诊为新型肺炎后被隔离治疗。“入院后体温一度烧到39度，且呼吸困难、胸闷、喘憋加重，最严重时生活都不能自理。”董春风说，“市中心医院专家组会同主治医师詹赞，帮我调整治疗方案和用药方式，三四天后退烧，呼吸开始顺畅，慢慢可以下床走动。”1月22日，复查肺部CT和静脉血的结果显示，董春风各项指标正常。23日，她出院回到麻城老家，一人居一间房，进行为期两周的居家隔离休养和观察。同一天，确认治愈的贾晓红，1月11日入院后，病情发展态势与董春风相近。“病情反复时，不要恐慌，要相信医生。”贾晓红说，市中心医院专家组对每名患者都很尽心，调整治疗方案后，她的病情开始好转。22日，检查达标后出院，目前在家中隔离休养。（湖北之声）,614,11612,1026,https://weibo.cn/comment/hot/IrqSXCZNr?rl=2

2020-01-27,#疫情防治人员工作补助#,【人社部：落实#疫情防治人员工作补助#政策】日前人社部党组召开专题会议，研究部署应对新型冠状病毒感染的肺炎疫情防控工作。提出，人社部门要充分发挥职能作用，做好因履行工作职责感染病毒的医护及相关工作人员有关保障工作，落实疫情防治人员临时性工作补助政策。密切监测研判就业形势特别是农民工就业情况，指导重点地区及时采取应对措施。稳妥做好技工院校学生返校开学和校园防控工作，妥善处理好疫情防控期间劳动关系等有关问题。（李心萍）,210,2360,380,https://weibo.cn/comment/hot/IrqNeaHOP?rl=2

2020-01-27,#武汉市长称若能控制好疫情不怕历史留骂名#,【#武汉市长称若能控制好疫情不怕历史留骂名#】27日，武汉市长周先旺在接受央视专访时表示，一个超千万人口的城市，采取封城、在人类史上是从没有过的，但是面对现在的情况，我们把门关了，有可能把疾病关在城内，在历史上我们都会留下骂名。但只要是有利于疾病的控制、有利于人民生命安全，（武汉市委书记）马国强同志和我承担什么责任都可以。因为关门，最后说要问责，说人民群众有意见，我们愿意革职以谢天下。http://t.cn/A6PfBAQ6 http://t.cn/A6PfBrOD,3996,33325,13426,https://weibo.cn/comment/hot/IrqItfy5a?rl=2

2020-01-27,#一棵白菜63.9元河南一超市被罚50万#,【#一棵白菜63.9元河南一超市被罚50万#】昨天不少河南郑州市民反映称，郑州市北二七路大商超市及世纪联华橄榄城店，白菜价格暴涨。一斤白菜定价近7元，一颗白菜买下来竟需要63.9元。目前，郑州市二七区市场监管局已对二七路大商超市负责人进行了行政约谈，并作出50万元的行政处罚，对世纪联华橄榄城店正在进行调查取证；下一步，二七区市场监管局将加大宣传教育工作，加大执法力度，加大处罚力度，从严从快从重查处一批借疫情之机串通涨价、价格欺诈等敢于顶风作案、扰乱市场经济和秩序的违法行为。（郑州发布）,3937,28986,8388,https://weibo.cn/comment/hot/IrqGLcnpi?rl=2

2020-01-27,#上海企业不得早于2月9日24时复工#,【#上海企业不得早于2月9日24时复工#】27日，上海市发布《上海市人民政府关于延迟本市企业复工和学校开学的通知》，称各类企业不早于2月9日24时前复工，#上海学校2月17日前不开学#（包括高校、中小学、中职学校、幼儿园、托儿所等）。企业中涉及保障城市运行必需（供水、供气、供电、通讯等行业）、疫情防控必需（医疗器械、药品、防护品生产和销售等行业）、群众生活必需（超市卖场、食品生产和供应等行业）及其它涉及重要国计民生的相关企业除外。放假期间学校不组织学生返校、不举行任何线下教学活动和集体活动（包括培训机构），具体开学时间将视相关疫情防控情况另行公布。http://t.cn/A6PfR6Tm,3686,7316,3801,https://weibo.cn/comment/hot/Irquw5pPh?rl=2

2020-01-27,#疫情防控期欠费户不停电#,【国家电网：#疫情防控期欠费户不停电#】27日，国家电网公司党组研究发布支持疫情防控及供电服务保障十项举措，包括先期向湖北捐赠5000万元，捐助实物资产6028万元用于武汉市江夏区雷神山医疗点、蔡甸区火神山医疗点电力设施建设，疫情防控期间居民用电客户采取欠费不停电措施等。http://t.cn/A6PfcWdC ,1272,17559,1596,https://weibo.cn/comment/hot/Irq1yDwRw?rl=2

2020-01-27,#安徽出现聚集性疫情#,【#安徽出现聚集性疫情# 疾控专家权威解释】#什么是聚集性病例#：14天内在小范围（如一个家庭、一个工地、一个单位等）发现2例及以上确诊病例，且病例间可能存在因密切接触导致的人际传播的可能性或因共同暴露而感染的可能性。（韩俊杰） ,448,4321,1720,https://weibo.cn/comment/hot/IrpVIoQ9I?rl=2

2020-01-27,#造谣解放军传播病毒被拘#,【#造谣解放军传播病毒被拘#，切勿轻信谣言！】据四川网警消息，1月25日，自贡市网民孙某在微信群内传播不实言论，称“此次疫情系解放军传播病毒导致”。目前，孙某因散布谣言属地公安机关处以行政拘留处罚。网警重申：网络不是法外之地，对于编造，散布谣言，扰乱公共秩序违法行为，公安机关将依法查处。,1185,22514,3448,https://weibo.cn/comment/hot/IrpTIARpA?rl=2

2020-01-27,#关注受疫情影响人群心理状况#,【#关注受疫情影响人群心理状况#】27日，国家卫健委印发《新型冠状病毒感染的肺炎#疫情紧急心理危机干预指导原则#》，将新型肺炎确诊患者、疑似患者、医护及相关人员、与患者密切接触者（家属、同事、朋友等）、不愿公开就医的人群、易感人群及大众等分为六类，列举了可能出现的心态表现与干预措施，建议由精神卫生、心理健康专家研判，通过“健康中国”“12320”等健康平台、心理危机干预热线和多种线上通讯手段等展开心理危机救援。http://t.cn/A6PfweBQ,1986,30491,2308,https://weibo.cn/comment/hot/IrpFDmTwI?rl=2

2020-01-27,# 19日G1168次6号车厢旅客#,【扩散！急寻：# 19日G1168次6号车厢旅客#，#21日D5987次7号车厢旅客#】27日，宜昌市新型冠状病毒感染的肺炎疫情防控指挥部办公室发布通告，称1月19日09时16分由宜昌东经汉口开往广州南的G1168次动车（6号车厢3排D座），以及1月21日由汉口开往宜昌东的D5987次动车（7号车厢9排D座）的一名乘客，已确诊为新型冠状病毒感染的肺炎患者，目前已在宜昌市定点医疗机构收治。鉴于与新型冠状病毒感染的肺炎疑似病例共乘坐的车厢有感染的风险，请乘坐1月19日由宜昌东经汉口开往广州南的G1168次动车6号车厢，以及1月21日18时52分由汉口开往宜昌东的D5987次动车7号车厢的各位乘客第一时间向所在地居委会（村委会）报告，配合做好居家医学观察。居家医学观察期间，请不要外出，佩戴口罩，与家人共同做好个人防护，配合做好体温监测，以保障您和家人的健康。若有发热、咳嗽等症状，请及时到就近的定点医院发热门诊就诊，以便进一步诊治。就医途中全程带好口罩，不要乘坐公共交通工具，如有特殊困难，请电话请求当地新型冠状病毒感染的肺炎疫情防控机构给予帮助。,5826,15191,1635,https://weibo.cn/comment/hot/IrptoyCBr?rl=2

2020-01-27,#河南版小汤山医院开建#,【#河南版小汤山医院开建#，工作人员称10天内建成】为遏制新型冠状病毒疫情蔓延扩散，河南将改造原郑州市第一人民医院港区医院老院区，建设河南版“小汤山医院”。现场近50辆工程车已经准备就绪，十余台工程车正紧张作业。工作人员称，“昨天已经动工，要求工期不超过10天。”大象融媒的微博视频 ,12846,498729,16923,https://weibo.cn/comment/hot/IrpmYygcK?rl=2

2020-01-27,#1月2月各类雅思考试取消#,【#1月2月各类雅思考试取消#】27日，雅思官方微博发布通知，称鉴于当前新型冠状病毒感染肺炎疫情的严重形势，近期已不具备组织考试的条件，决定自即日起在全国范围内取消2020年1月31日和2月所有各类雅思考试，考试费将全额退还至考生个人报名账户，并将根据疫情防控的进展情况，动态更新并通知2020年2月后雅思考试的报名和考试安排。,679,23177,1598,https://weibo.cn/comment/hot/Irpe7us4e?rl=2

